"Type","Identifiant","Toponyme","Code ISO 1","Code ISO 2","Code ISO 3","Trait de côte (km)","Surface (km²)","Latitude","Longitude"
"ILE NORMALE",8512,"","BRA","","","",1.420169544918078,0.05947295904478431,-44.5706278660636,-23.2661839865585
"ILE NORMALE",8513,"","BRA","","","",0.9380527036832336,0.03943905658608675,-44.5733830645916,-23.1959999161987
"ILE NORMALE",8514,"","BRA","","","",2.6183757038033253,0.3140341030205488,-44.5751793981132,-23.1864467537942
"ILE NORMALE",8515,"","BRA","","","",2.357753508708347,0.2746145492554903,-44.5814290093493,-23.2007445610355
"ILE NORMALE",8516,"","BRA","","","",0.943061260925862,0.04028244234961271,-44.5841300303304,-23.2109900956919
"ILE NORMALE",8517,"","BRA","","","",1.7247175813006093,0.05031610104057379,-44.5905393135212,-1.78389397384419
"ILE NORMALE",8518,"","BRA","","","",3.8843794479010776,0.25256092967298627,-44.5890463845414,-1.79575721847595
"ILE NORMALE",8519,"","BRA","","","",1.292976171512818,0.05598361975388229,-44.5938227952044,-1.78655379938035
"ILE NORMALE",8520,"","BRA","","","",1.4882383521747604,0.0867066998758912,-44.5944812131598,-23.0872788325806
"ILE NORMALE",8521,"","BRA","","","",1.118667014140163,0.056931973514616485,-44.5956457657458,-23.0662864634967
"ILE NORMALE",8522,"","BRA","","","",1.5389990254893182,0.03704891128045227,-44.5966525510528,-1.78960311471795
"ILE NORMALE",8523,"","BRA","","","",1.541761673538982,0.0683373051928766,-44.5970145675007,-1.79618816652504
"ILE NORMALE",8524,"","BRA","","","",1.1226446939159533,0.058628639388382434,-44.6030187362543,-23.0679392606363
"ILE NORMALE",8525,"","BRA","","","",0.828868816334983,0.03675054964137077,-44.6075393664294,-23.1957799512204
"ILE NORMALE",8526,"","BRA","","","",3.7900534425203434,0.27059257684254645,-44.6055564602467,-23.0600305384972
"ILE NORMALE",8527,"","BRA","","","",13.99404138748145,3.5627742721521853,-44.6017191082259,-23.2144562596574
"ILE NORMALE",8528,"","BRA","","","",2.066269036336692,0.11203465050548314,-44.6220641286378,-23.0583712318601
"ILE NORMALE",8529,"","BRA","","","",1.359237112513121,0.06474314108541608,-44.6225602243947,-23.1905367686623
"ILE NORMALE",8530,"","BRA","","","",1.4881505011201113,0.09289727689272165,-44.6278095630603,-23.0613574405912
"ILE NORMALE",8531,"","BRA","","","",0.9477027798861998,0.030605999968945977,-44.6307134285426,-23.2735155783613
"ILE NORMALE",8532,"","BRA","","","",2.013599511192233,0.1768362813552618,-44.6310546062875,-23.0698746935953
"ILE NORMALE",8533,"","BRA","","","",4.141142283572484,0.497334009167552,-44.6407925158735,-23.0714727208037
"ILE NORMALE",8534,"","BRA","","","",5.983809429580256,0.3611428159131855,-44.6421965864925,-23.2279178118453
"ILE NORMALE",8535,"","BRA","","","",2.6279090877081908,0.21785746172124146,-44.6581061774701,-23.1850557628459
"ILE NORMALE",8536,"","BRA","","","",2.0079080907669256,0.17061509013473986,-44.6641172733127,-23.1611485493962
"ILE NORMALE",8537,"","BRA","","","",1.007965281051403,0.04367122643536329,-44.6719667848065,-23.3557114930713
"ILE NORMALE",8538,"","BRA","","","",1.4782996495003122,0.09014753797835111,-44.6718189065228,-23.0978159725506
"ILE NORMALE",8539,"","BRA","","","",2.065224012742692,0.20738520527648924,-44.6759911865232,-23.1127948568853
"ILE NORMALE",8540,"","BRA","","","",1.6474201807733198,0.09967324958968161,-44.6769680517789,-23.170843143264
"ILE NORMALE",8541,"","BRA","","","",0.9525804196956267,0.03677569288381934,-44.678584992828,-23.125879745269
"ILE NORMALE",8542,"","BRA","","","",1.0091437120757436,0.04469299548709392,-44.6797871987843,-23.1092538272504
"ILE NORMALE",8543,"","BRA","","","",1.060612975475573,0.04985620822566748,-44.6831334133608,-23.1781380691458
"ILE NORMALE",8544,"","BRA","","","",1.122565252570627,0.03758414077533782,-44.6839269145296,-23.0877256702954
"ILE NORMALE",8545,"","BRA","","","",1.359606142743728,0.08315774621731042,-44.6858169387926,-23.1296436413389
"ILE NORMALE",8546,"","BRA","","","",1.3687285615118385,0.06215032824482023,-44.6873088905001,-23.1078094929647
"ILE NORMALE",8547,"","BRA","","","",1.5392346166921322,0.09969999013383686,-44.6914158500136,-23.2166564485315
"ILE NORMALE",8548,"","BRA","","","",7.4322215535819325,1.4421333640940188,-44.6891102403306,-23.1594786183278
"ILE NORMALE",8549,"","BRA","","","",2.528602005640079,0.15761284131553396,-44.737204624534,-1.56867937262606
"ILE NORMALE",8550,"","BRA","","","",1.663921837146947,0.06265300206565205,-44.7414893578444,-1.57170455125171
"ILE NORMALE",8551,"","BRA","","","",10.233126739093104,2.041080649052234,-44.7318858276206,-1.6657968256883
"ILE NORMALE",8552,"","BRA","","","",2.098005104716638,0.10637734611194953,-44.7468206867942,-1.67854600606824
"ILE NORMALE",8553,"","BRA","","","",14.549705762678704,3.6939852990388364,-44.7434991512561,-1.68893222002706
"ILE NORMALE",8554,"","BRA","","","",37.14187581744073,20.625280045799574,-44.7294083553117,-1.58291847928587
"ILE NORMALE",8555,"","BRA","","","",6.967399043363438,0.5516101537679229,-44.7488354989378,-1.57318704551819
"ILE NORMALE",8556,"","BRA","","","",4.437931218962771,0.20219667542302142,-44.757331172335,-1.58220757663048
"ILE NORMALE",8557,"","BRA","","","",18.959425713039295,1.2905379809584097,-44.746177335721,-1.48230702929099
"ILE NORMALE",8558,"","BRA","","","",1.4168981210991214,0.05311657842459157,-44.7820631291223,-1.56134451231445
"ILE NORMALE",8559,"","BRA","","","",1.9740580515119759,0.14334992194720356,-44.7820150084946,-1.57529991094337
"ILE NORMALE",8560,"","BRA","","","",1.8503202649634822,0.07215938630003854,-44.7865482979719,-1.56426414119316
"ILE NORMALE",8561,"","BRA","","","",39.38376785857168,24.642363664169576,-44.7662933593724,-1.49337268129839
"ILE NORMALE",8562,"","BRA","","","",42.770130195136666,22.237147868288467,-44.8071006418878,-1.52782747630278
"ILE NORMALE",8563,"","BRA","","","",4.5435540164224895,0.4543411586214304,-44.8510838135133,-23.3991227766586
"ILE NORMALE",8564,"","BRA","","","",6.9602990718405895,0.6724679578799754,-44.853894286596,-23.420252695126
"ILE NORMALE",8565,"","BRA","","","",1.0031746131839594,0.050650714027464384,-44.8609193520913,-23.4229257917351
"ILE NORMALE",8566,"","BRA","","","",3.143535858716693,0.3077551246719379,-44.8679861671212,-1.49087451062612
"ILE NORMALE",8567,"","BRA","","","",1.2946844454334887,0.06264264775421098,-44.8809765363929,-1.3243092057152
"ILE NORMALE",8568,"","BRA","","","",11.961198558631121,1.634935589325292,-44.8757249682051,-1.32083705380518
"ILE NORMALE",8569,"","BRA","","","",0.9417604306359276,0.04716678034383058,-44.888045000144,-23.3889050640444
"ILE NORMALE",8570,"","BRA","","","",1.1260288453099943,0.06024599470335245,-44.8884176296412,-23.3848430207468
"ILE NORMALE",8571,"","BRA","","","",10.839560483693312,2.055564776986174,-44.8878010045841,-1.33696642728371
"ILE NORMALE",8572,"","BRA","","","",2.4649597060769204,0.26110608659501466,-44.8966634695152,-1.33445998316173
"ILE NORMALE",8573,"","BRA","","","",1.3061916488720073,0.06726542258960008,-44.9034345113833,-23.3521931648281
"ILE NORMALE",8574,"","BRA","","","",1.8170961536193482,0.13452971094566582,-44.9030680031753,-23.4259689951019
"ILE NORMALE",8575,"","BRA","","","",3.2796381246703805,0.3485639108236432,-44.9030234084502,-23.3778209274042
"ILE NORMALE",8576,"","BRA","","","",159.33156029805986,134.09166806872068,-44.9065201844253,-1.50358564041747
"ILE NORMALE",8577,"","BRA","","","",1.2333244448632792,0.0759281199259758,-44.9376248132138,-23.388075049183
"ILE NORMALE",8578,"","BRA","","","",137.81975671582114,108.26635108594012,-44.9727222419777,-1.33741455605822
"ILE NORMALE",8579,"","BRA","","","",25.8513589114714,2.1639682870542183,-44.8976066921985,-1.27949830585213
"ILE NORMALE",8580,"Lençois Island","BRA","","","",44.74644544095887,28.148312541245595,-44.9109055982257,-1.29826818208851
"ILE NORMALE",8581,"","BRA","","","",2.4637051190196746,0.19275743255726432,-44.9461347583453,-1.37646487754827
"ILE NORMALE",8582,"","BRA","","","",3.7482730717574344,0.4132553612565398,-44.9452319666732,-23.3857068111739
"ILE NORMALE",8583,"","BRA","","","",17.621798388842393,5.951144925285814,-44.9641592545032,-1.49153637789935
"ILE NORMALE",8584,"Vitoria Island","BRA","","","",12.718984876335693,2.4210924777624903,-45.0158842461165,-23.7492923924465
"ILE NORMALE",8585,"","BRA","","","",3.4011639507614015,0.2767381150976717,-45.0285497397664,-23.5466451136771
"ILE NORMALE",8586,"","BRA","","","",1.582458095806212,0.0679734960757941,-45.0314846450088,-23.738005730396
"ILE NORMALE",8587,"","BRA","","","",1.1815735084279837,0.0593456314741075,-45.0409889080999,-23.5173652269937
"ILE NORMALE",8588,"","BRA","","","",10.707487522933947,3.1731279701587556,-45.0445393062084,-1.38201751227814
"ILE NORMALE",8589,"","BRA","","","",23.887172711219456,8.581712570214927,-45.0637899553556,-23.5428397867058
"ILE NORMALE",8590,"","BRA","","","",1.293295523372557,0.045556081385534256,-45.0828249647058,-1.42628523554916
"ILE NORMALE",8591,"","BRA","","","",11.576236913290227,4.040990416586883,-45.076479884624,-1.44224288046386
"ILE NORMALE",8592,"","BRA","","","",7.819650018418681,2.2664376079248134,-45.0912147904169,-1.4327840804204
"ILE NORMALE",8593,"","BRA","","","",2.89739594096452,0.162335173923281,-45.0964356560469,-1.44876940726891
"ILE NORMALE",8594,"","BRA","","","",22.413132938626855,5.01512686154253,-45.0870515918648,-1.39816415136717
"ILE NORMALE",8595,"","BRA","","","",18.534324493414587,7.503301561660692,-45.1394884077101,-23.8043823645569
"ILE NORMALE",8596,"","BRA","","","",18.232992763890593,9.865469186838698,-45.1096860358691,-1.38571521083474
"ILE NORMALE",8597,"","BRA","","","",5.4945849066654135,0.7070962343014776,-45.1222930807448,-1.46958192362086
"ILE NORMALE",8598,"","BRA","","","",20.333153981110154,9.429234374841206,-45.1155226137307,-1.45231472645864
"ILE NORMALE",8599,"","BRA","","","",4.1836153918007986,0.43110366146754564,-45.1418803378981,-1.47559523851693
"ILE NORMALE",8600,"","BRA","","","",2.587216070868077,0.16800809179931878,-45.1476319272682,-1.38356602058844
"ILE NORMALE",8601,"","BRA","","","",1.6535090291376404,0.1062285637768805,-45.1542007251836,-23.8277073475808
"ILE NORMALE",8602,"","BRA","","","",2.2143286465315835,0.13572574369958415,-45.1611493912911,-1.4537766884573
"ILE NORMALE",8603,"","BRA","","","",8.016480837701126,1.423718161116749,-45.1550970587216,-23.5671350860322
"ILE NORMALE",8604,"","BRA","","","",1.3386325382026028,0.06545576898443699,-45.2125718306801,-23.5327513492148
"ILE NORMALE",8605,"","BRA","","","",1.5848449484085587,0.08028509214261174,-45.2168726319036,-23.5500036718621
"ILE NORMALE",8606,"","BRA","","","",1.480948801229929,0.07143353884488343,-45.2268660250296,-23.8126251023543
"ILE NORMALE",8607,"","BRA","","","",1.2319580128982321,0.058285423907831306,-45.2640504187482,-23.8891962540114
"ILE NORMALE",8608,"São Sebastião Island","BRA","","","",169.88096313461875,342.3039862110815,-45.3289852249561,-23.8503553500966
"ILE NORMALE",8609,"","BRA","","","",1.1764028812641631,0.05832131439015269,-45.2779846401534,-23.8506089134788
"ILE NORMALE",8610,"","BRA","","","",6.911901478434872,1.1863589583651424,-45.2879998160526,-23.5974399280413
"ILE NORMALE",8611,"","BRA","","","",1.1864114984665166,0.037437305775880815,-45.2972929613264,-23.9197986475658
"ILE NORMALE",8612,"","BRA","","","",43.930448499334965,38.171613495933855,-45.2729664879763,-1.67306237002152
"ILE NORMALE",8613,"","BRA","","","",1.313006026681583,0.0593120995105505,-45.3116100934806,-23.5830184230885
"ILE NORMALE",8614,"","BRA","","","",59.55720046755544,59.9777926806398,-45.3081180619445,-1.66464893851938
"ILE NORMALE",8615,"","BRA","","","",8.075289032181507,1.7453395535810858,-45.3530254874912,-1.35206800177392
"ILE NORMALE",8616,"","BRA","","","",1.4789238098663073,0.09584803951972723,-45.3642573842348,-23.7666571784698
"ILE NORMALE",8617,"","BRA","","","",4.744969693170061,0.8063040700333379,-45.3750672912246,-1.39115597507448
"ILE NORMALE",8618,"","BRA","","","",1.2989410775901427,0.0617753563477993,-45.3850779724362,-23.8019252885224
"ILE NORMALE",8619,"","BRA","","","",1.4844995701376622,0.08270913809227944,-45.3877421297777,-23.8087711625529
"ILE NORMALE",8620,"","BRA","","","",0.9399635570971178,0.04266954069161415,-45.3890875287532,-23.8024032866382
"ILE NORMALE",8621,"","BRA","","","",9.42376362608183,2.9205639583936294,-45.4115347716198,-1.40866277392533
"ILE NORMALE",8622,"","BRA","","","",3.9416020609276647,0.28202973754150235,-45.4893664313189,-1.34270288639788
"ILE NORMALE",8623,"","BRA","","","",2.71177062006051,0.21088857496961486,-45.4962202492218,-1.33565360450498
"ILE NORMALE",8624,"","BRA","","","",4.49419972635208,0.3959449454984618,-45.4977837342809,-1.35098640823784
"ILE NORMALE",8625,"","BRA","","","",0.9242605348665045,0.04080229862894863,-45.5251749310842,-1.3402001144676
"ILE NORMALE",8626,"","BRA","","","",3.4142369829611745,0.352608342708081,-45.5241898080877,-23.8510342921542
"ILE NORMALE",8627,"","BRA","","","",3.330742969721745,0.40264329844300073,-45.5497606382011,-1.33775866295717
"ILE NORMALE",8628,"","BRA","","","",7.702174045374408,2.5210858439168184,-45.5541004415482,-1.29923688736126
"ILE NORMALE",8629,"","BRA","","","",15.656389893821986,6.814847080666864,-45.547886550672,-1.31972798005444
"ILE NORMALE",8630,"","BRA","","","",1.2329022065021245,0.039878939250594936,-45.5636903801444,-1.32975612520575
"ILE NORMALE",8631,"","BRA","","","",2.032562890005657,0.14526945348350795,-45.563653218894,-1.34765382280641
"ILE NORMALE",8632,"","BRA","","","",11.834622950040073,3.049064632810637,-45.5545559194808,-1.28441649136204
"ILE NORMALE",8633,"","BRA","","","",6.6532334772773725,1.241939038670998,-45.5709233526084,-1.26571022524805
"ILE NORMALE",8634,"","BRA","","","",28.856556229989447,17.27537354352061,-45.561714952621,-1.21539454046961
"ILE NORMALE",8635,"","BRA","","","",3.1985670398915254,0.24221449198870454,-45.6304739124007,-1.33948305488766
"ILE NORMALE",8636,"","BRA","","","",8.5572211321642,2.334053000733191,-45.6369145427783,-1.33095568395209
"ILE NORMALE",8637,"","BRA","","","",1.7238723669293397,0.09503909188287704,-45.6474584605341,-1.24713035337792
"ILE NORMALE",8638,"","BRA","","","",1.9097782829047611,0.14710284112560004,-45.6501256423224,-1.23213283754757
"ILE NORMALE",8639,"","BRA","","","",1.179534633542898,0.051255142276674506,-45.6544207247431,-24.0750897818259
"ILE NORMALE",8640,"","BRA","","","",5.975594480843663,1.3853852154556439,-45.6538229945736,-1.24732542774292
"ILE NORMALE",8641,"","BRA","","","",1.6028668810482873,0.07691026206383854,-45.6578355242758,-1.37189625718488
"ILE NORMALE",8642,"","BRA","","","",2.6504859717767406,0.3238036651312252,-45.6575133747792,-1.27445716736535
"ILE NORMALE",8643,"","BRA","","","",4.689469019653945,0.8186057555230036,-45.6544035389479,-1.36629679567307
"ILE NORMALE",8644,"","BRA","","","",1.7676040611118984,0.09494146758809685,-45.6696311143388,-23.8056377216638
"ILE NORMALE",8645,"","BRA","","","",1.2937893889035346,0.07014494716858491,-45.6745952958058,-1.19662605145892
"ILE NORMALE",8646,"","BRA","","","",1.6618250422723309,0.10156528915480617,-45.6814644080812,-1.19170622191524
"ILE NORMALE",8647,"","BRA","","","",2.5878920059619785,0.2942466746182553,-45.6808573688571,-1.19932234200894
"ILE NORMALE",8648,"","BRA","","","",2.21790338733235,0.17373927631175004,-45.6877508880395,-1.1869321097088
"ILE NORMALE",8649,"","BRA","","","",10.228309625059042,3.2416194815492347,-45.6932573952381,-1.30861952551844
"ILE NORMALE",8650,"","BRA","","","",13.353520981747886,2.1190308592710645,-45.6929461142839,-24.1016643123735
"ILE NORMALE",8651,"","BRA","","","",39.8374124632158,25.384054562326742,-45.6889003089386,-1.23102294670867
"ILE NORMALE",8652,"","BRA","","","",4.979635787837068,0.40148700595405695,-45.7114465575356,-23.7902608277679
"ILE NORMALE",8653,"","BRA","","","",0.8260464472098524,0.029533545364707706,-45.7189702303695,-24.0761028640937
"ILE NORMALE",8654,"","BRA","","","",4.162602661999974,0.5617317190256118,-45.7201372943541,-23.8020927402729
"ILE NORMALE",8655,"","BRA","","","",1.4791479869653101,0.04276012930337759,-45.7547645235706,-1.17665905636847
"ILE NORMALE",8656,"","BRA","","","",5.5432578901355,0.6637454220077135,-45.7559917329227,-1.17287867599227
"ILE NORMALE",8657,"","BRA","","","",2.773356551520696,0.31334454668190703,-45.7708590318226,-1.19252699455108
"ILE NORMALE",8658,"","BRA","","","",6.014143658562266,1.5598748159265516,-45.7805273515685,-23.864287739674
"ILE NORMALE",8659,"","BRA","","","",2.2797687966881677,0.209772052250023,-45.8004934319493,-1.22694778145465
"ILE NORMALE",8660,"","BRA","","","",18.166272058298592,10.344828526653945,-45.7957746924754,-1.20583240019372
"ILE NORMALE",8661,"","BRA","","","",15.34784443152842,7.533919248430028,-45.8161550151102,-1.13756438492156
"ILE NORMALE",8662,"","BRA","","","",3.2622637932194603,0.26204448664267777,-45.8635662006963,-1.18528001845052
"ILE NORMALE",8663,"","BRA","","","",3.7598831522201017,0.4528535928376594,-45.8648741203846,-1.25958843941887
"ILE NORMALE",8664,"","BRA","","","",2.028104123504673,0.17790635381492226,-45.8679217422261,-1.18617254532725
"ILE NORMALE",8665,"","BRA","","","",4.374098868268473,0.4112007327628233,-45.8664949646776,-1.19572959636259
"ILE NORMALE",8666,"","BRA","","","",1.5425062425484835,0.07786268844338459,-45.8709628022842,-1.21027803036169
"ILE NORMALE",8667,"","BRA","","","",5.979801377400788,0.35136041419476877,-45.8854160690153,-1.14080234838895
"ILE NORMALE",8668,"","BRA","","","",6.293482457180557,0.6885100034554931,-45.8781567375661,-1.22123349708827
"ILE NORMALE",8669,"","BRA","","","",1.1724649787826542,0.048486231594184415,-45.8887692447858,-1.13839817580175
"ILE NORMALE",8670,"","BRA","","","",0.9857746123974213,0.024681015767249743,-45.8937077634508,-1.15148475999076
"ILE NORMALE",8671,"","BRA","","","",3.266860635517618,0.1766934031397379,-45.8998928481986,-1.15889523134554
"ILE NORMALE",8672,"","BRA","","","",2.220166796520998,0.11963466068088263,-45.9357759224577,-1.09992962201375
"ILE NORMALE",8673,"","BRA","","","",3.3270330056328223,0.20322642312519112,-45.9547576944091,-1.18736208310846
"ILE NORMALE",8674,"","BRA","","","",10.220727615518157,1.4501877179962486,-45.9517058411511,-1.21925542008494
"ILE NORMALE",8675,"","BRA","","","",3.946721520072833,0.24026410780937316,-45.9689464605788,-1.19325509349521
"ILE NORMALE",8676,"","BRA","","","",0.11734154290267054,0.0008584501379430294,-46,-23.999999
"ILE NORMALE",8677,"","BRA","","","",5.975932254227069,1.0465393262168987,-46.1474889079426,-0.939099011463249
"ILE NORMALE",8678,"","BRA","","","",0.8209370973522309,0.028664967540115115,-46.1671548480849,-23.9671885072662
"ILE NORMALE",8679,"","BRA","","","",2.253892123942618,0.18010393797853588,-46.1820951011119,-23.9731763896738
"ILE NORMALE",8680,"","BRA","","","",1.5406385123043425,0.06168216526769288,-46.1977825572806,-0.952692371068533
"ILE NORMALE",8681,"","BRA","","","",3.3908457963277954,0.3817110137607101,-46.1955516542304,-0.94777610747422
"ILE NORMALE",8682,"","BRA","","","",5.673477129189713,1.0170764100225578,-46.2030677634448,-0.946242798290557
"ILE NORMALE",8683,"","BRA","","","",1.4727244618338202,0.07999913264930247,-46.2177630528051,-24.0093694139323
"ILE NORMALE",8684,"Santo Amaro Island","BRA","","","",132.54839124510522,136.22084987057266,-46.2345500227086,-23.9523906696407
"ILE NORMALE",8685,"","BRA","","","",1.2368649832525984,0.04964513075017929,-46.254839105612,-24.0015352097164
"ILE NORMALE",8686,"","BRA","","","",3.781030157268783,0.395434756467998,-46.2627888334843,-24.0492677609895
"ILE NORMALE",8687,"","BRA","","","",33.142900652371424,14.974888196946877,-46.321366167669,-0.965967465387766
"ILE NORMALE",8688,"São Vicente Island","BRA","","","",60.57716625509826,59.78786039526742,-46.3578872547395,-23.95185653738
"ILE NORMALE",8689,"","BRA","","","",9.236290571978117,1.562203973312096,-46.3799328829518,-1.01105540643906
"ILE NORMALE",8690,"","BRA","","","",2.0502924606245996,0.13842151009008288,-46.3838116961217,-23.9178218527582
"ILE NORMALE",8691,"","BRA","","","",4.342586654341776,0.4242842472256422,-46.4087320131409,-23.9820504275995
"ILE NORMALE",8692,"","BRA","","","",1.422345675279828,0.07211792935810983,-46.4187517566381,-23.9788359207331
"ILE NORMALE",8693,"","BRA","","","",4.753111236190971,0.43032276533157376,-46.419595869992,-0.922337840254767
"ILE NORMALE",8694,"","BRA","","","",21.438590751871928,8.985316931099275,-46.4168824957382,-0.963321615139939
"ILE NORMALE",8695,"","BRA","","","",1.9726190653445783,0.0683971048249416,-46.4357563788605,-1.01836052583933
"ILE NORMALE",8696,"","BRA","","","",10.790048543395857,1.4338658720596282,-46.4391885354438,-1.01300861730453
"ILE NORMALE",8697,"","BRA","","","",3.943475285776686,0.3998797929274328,-46.4594822116081,-0.910537599336806
"ILE NORMALE",8698,"","BRA","","","",2.465483025502574,0.11299558746249042,-46.4665129436649,-0.95274304813907
"ILE NORMALE",8699,"","BRA","","","",3.083439067220711,0.2497504288352206,-46.4722401167289,-0.967237136833261
"ILE NORMALE",8700,"","BRA","","","",2.344352008218803,0.1776242740248302,-46.4813813082107,-0.972861279456888
"ILE NORMALE",8701,"","BRA","","","",9.919019049499227,2.0645765304798256,-46.5180177969346,-0.939981421960692
"ILE NORMALE",8702,"","BRA","","","",7.150132259613736,0.8841097882088944,-46.5806352799037,-0.985754715578875
"ILE NORMALE",8703,"","BRA","","","",11.833614915853941,2.624116960857523,-46.6171222970107,-0.950696125592229
"ILE NORMALE",8704,"Ilha da Queimada","BRA","","","",4.866063255290831,0.5909123168148398,-46.6752805876797,-24.4852793651422
"ILE NORMALE",8705,"","BRA","","","",9.744959037324366,2.5698625742019714,-46.7188344886089,-0.785927622716797
"ILE NORMALE",8706,"","BRA","","","",2.341496674578092,0.11677894648908124,-46.749336730669,-0.811515245254502
"ILE NORMALE",8707,"","BRA","","","",1.5735407189430555,0.11272402317225932,-46.8055630068607,-24.3751391959926
"ILE NORMALE",8708,"","BRA","","","",1.2348703962173868,0.05889662444031052,-46.8683520379171,-0.751089139565057
"ILE NORMALE",8709,"","BRA","","","",4.621499277896717,0.39976091490528265,-46.9272939937926,-0.743992871697499
"ILE NORMALE",8710,"","BRA","","","",2.096554936213971,0.1225586367544271,-46.9534562044515,-0.719450314650919
"ILE NORMALE",8711,"Peruíbe Island","BRA","","","",1.3644689201277158,0.06861683678509295,-46.9800803924618,-24.3618841468303
"ILE NORMALE",8712,"","BRA","","","",1.7065808141909837,0.1378789717467427,-46.9852819107954,-24.3809102540977
"ILE NORMALE",8713,"","BRA","","","",1.355149454557369,0.0722194127859408,-47.0595321724696,-0.81343149357317
"ILE NORMALE",8714,"","BRA","","","",1.4177037820545713,0.08552311487695388,-47.0701947162474,-0.786945005980906
"ILE NORMALE",8715,"","BRA","","","",1.292632803637754,0.06559891555290111,-47.0767563941164,-0.796755481118297
"ILE NORMALE",8716,"","BRA","","","",1.5391095555680336,0.06542840767211978,-47.0845494854235,-0.762995521898244
"ILE NORMALE",8717,"","BRA","","","",1.665154056756545,0.10442160280673392,-47.1021387661261,-0.752310615970078
"ILE NORMALE",8718,"","BRA","","","",1.8469248611144844,0.12059639119936338,-47.1045494644091,-0.725072176881515
"ILE NORMALE",8719,"","BRA","","","",5.1690115774719905,0.6933552430792479,-47.1508416424903,-0.784739207481421
"ILE NORMALE",8720,"","BRA","","","",2.0317704522440048,0.0912075093938941,-47.1538197186931,-0.733255572313258
"ILE NORMALE",8721,"","BRA","","","",2.52887400272968,0.2650120546136163,-47.2002072326553,-0.762185556895711
"ILE NORMALE",8722,"","BRA","","","",1.417654926779325,0.09593467320781666,-47.2976369874625,-0.635486691892029
"ILE NORMALE",8723,"","BRA","","","",3.502451778352738,0.29936107940679785,-47.4016771365889,-24.6637588041689
"ILE NORMALE",8724,"","BRA","","","",3.1420783664115772,0.271679254172029,-47.4644205392035,-0.604905858580024
"ILE NORMALE",8725,"","BRA","","","",21.131958295840363,18.019324606355273,-47.4560845923793,-0.732069218419972
"ILE NORMALE",8726,"","BRA","","","",4.661662933819886,0.42312901643341777,-47.4817516322761,-24.7029382931825
"ILE NORMALE",8727,"","BRA","","","",2.1535850067268494,0.03459545245245099,-47.5691520612245,-24.7259438462949
"ILE NORMALE",8728,"","BRA","","","",2.5516873072410555,0.06481460618650912,-47.5748299805605,-24.7322339986725
"ILE NORMALE",8729,"","BRA","","","",34.0337678903704,27.242898953386852,-47.5643782206531,-0.610884171221548
"ILE NORMALE",8730,"","BRA","","","",5.317337207459497,0.15991964811447262,-47.5944279538997,-24.7419445989724
"ILE NORMALE",8731,"","BRA","","","",1.170096314963927,0.042744330955937736,-47.6375625555556,-0.604950862311879
"ILE NORMALE",8732,"","BRA","","","",3.089485153719401,0.26192046831968424,-47.6919869092093,-24.8085177635116
"ILE NORMALE",8733,"","BRA","","","",2.278224474473316,0.1747222453116295,-47.6983688276649,-0.615776588602728
"ILE NORMALE",8734,"","BRA","","","",2.711124896453775,0.21940208609735545,-47.7000226833025,-0.599867818708413
"ILE NORMALE",8735,"","BRA","","","",74.0379826799838,62.95677283790305,-47.7291475920064,-0.589009625370522
"ILE NORMALE",8736,"","BRA","","","",5.671567520170499,1.0019327353315899,-47.7788921297784,-0.587190874335553
"ILE NORMALE",8737,"","BRA","","","",6.999614881779635,0.825682878402397,-47.7794975099963,-24.8718444761602
"ILE NORMALE",8738,"","BRA","","","",5.360897718999982,0.9185954340616147,-47.7929031048727,-0.589746994911691
"ILE NORMALE",8739,"","BRA","","","",2.3415293035178406,0.20143144635452795,-47.8008618467027,-0.58900958938687
"ILE NORMALE",8740,"","BRA","","","",16.693244191190768,6.648554303528457,-47.8095002402977,-0.572262923724324
"ILE NORMALE",8741,"","BRA","","","",5.974017234744126,0.8101224635633397,-47.8271247946094,-0.63734401506984
"ILE NORMALE",8742,"","BRA","","","",2.8322468745605147,0.23181693621056526,-47.8364526510985,-0.659218208763711
"ILE NORMALE",8743,"","BRA","","","",6.403706277592476,0.801565835957134,-47.8430987611427,-0.664113300420315
"ILE NORMALE",8744,"","BRA","","","",2.157904558891326,0.09215712055807235,-47.8529587229006,-0.63766090994885
"ILE NORMALE",8745,"","BRA","","","",7.706936438455787,1.140564250673193,-47.8526460637252,-0.590905881361421
"ILE NORMALE",8746,"","BRA","","","",1.4666853784521874,0.09741852208733558,-47.8609462360653,-25.132229240282
"ILE NORMALE",8747,"","BRA","","","",7.0728269299247515,1.2483017621487378,-47.857871644116,-25.1215967643574
"ILE NORMALE",8748,"","BRA","","","",2.467073778683329,0.2022388040520111,-47.875536719545,-0.596209135085022
"ILE NORMALE",8749,"","BRA","","","",9.201466927308317,1.6821769313232897,-47.8684842703063,-24.9028685460781
"ILE NORMALE",8750,"","BRA","","","",4.259508046947822,0.34860338627915455,-47.8912516308264,-0.601329479085965
"ILE NORMALE",8751,"","BRA","","","",1.1601691925436683,0.050916470106273884,-47.9061995857882,-24.9967458975061
"ILE NORMALE",8752,"","BRA","","","",2.7597271265737544,0.21546225931707025,-47.911781758636,-25.1653144285
"ILE NORMALE",8753,"","BRA","","","",27.073452321510917,23.385947447399186,-47.8884023891402,-0.577017454895392
"ILE NORMALE",8754,"","BRA","","","",200.96069446386397,186.67496644166516,-47.7177762129193,-24.8599076640037
